order_item_id,order_id,order_number,customer_id,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,gross_line_amount,discount_percent,line_discount_amount,tax_percent,line_tax_amount,net_line_amount,line_status,fulfillment_center,warehouse_id,return_flag,return_reason,refund_amount,currency,order_date,record_created_timestamp,last_updated_timestamp
OI50253904,502539,ORD502539,101298,1112,SKU-1112,PlayMax Badminton Racket Lite,Sports,PlayMax,2,8271.76,9908.13,19816.26,0.00,0.00,18.00,3566.93,23383.19,Processing,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 09:05:25,2026-09-20 14:36:25
OI50252801,502528,ORD502528,102293,1165,SKU-1165,VitaCore First Aid Kit Max,Health,VitaCore,1,1600.37,2469.08,2469.08,15.00,370.36,18.00,377.77,2476.49,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 14:49:01,2026-09-20 20:40:01
OI50252802,502528,ORD502528,102293,1177,SKU-1177,ByteCraft Webcam Pro,Electronics,ByteCraft,4,26185.30,34006.18,136024.72,15.00,20403.71,18.00,20811.78,136432.79,Processing,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 14:49:01,2026-09-20 20:40:01
OI50252803,502528,ORD502528,102293,1157,SKU-1157,NutriChoice Tea Pro,Grocery,NutriChoice,2,765.80,891.51,1783.02,15.00,267.45,28.00,424.36,1939.93,Processing,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 14:49:01,2026-09-20 20:40:01
OI50252804,502528,ORD502528,102293,1007,SKU-1007,Sportiva Dumbbell Standard,Sports,Sportiva,2,2692.08,4243.66,8487.32,15.00,1273.10,28.00,2019.98,9234.20,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 14:49:01,2026-09-20 20:40:01
OI50253401,502534,ORD502534,101531,1162,SKU-1162,FreshCart Oats Classic,Grocery,FreshCart,3,479.90,564.30,1692.90,10.00,169.29,5.00,76.18,1599.79,Shipped,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 05:02:09,2026-09-20 10:14:09
OI50253402,502534,ORD502534,101531,1025,SKU-1025,PureLeaf Toothpaste Lite,Personal Care,PureLeaf,3,1421.97,2107.42,6322.26,10.00,632.23,28.00,1593.21,7283.24,Shipped,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 05:02:09,2026-09-20 10:14:09
OI50253001,502530,ORD502530,101795,1007,SKU-1007,Sportiva Dumbbell Standard,Sports,Sportiva,4,2692.08,4243.66,16974.64,10.00,1697.46,28.00,4277.61,19554.79,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 15:28:10,2026-09-20 16:37:10
OI50253002,502530,ORD502530,101795,1169,SKU-1169,NutriChoice Nuts Eco,Grocery,NutriChoice,3,886.62,1069.85,3209.55,10.00,320.95,5.00,144.43,3033.03,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 15:28:10,2026-09-20 16:37:10
OI50253003,502530,ORD502530,101795,1080,SKU-1080,FreshCart Cereal Plus,Grocery,FreshCart,4,423.18,572.03,2288.12,10.00,228.81,0.00,0.00,2059.31,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 15:28:10,2026-09-20 16:37:10
OI50253004,502530,ORD502530,101795,1086,SKU-1086,PaperLine Pencil Set Plus,Stationery,PaperLine,2,1374.88,1702.72,3405.44,10.00,340.54,28.00,858.17,3923.07,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 15:28:10,2026-09-20 16:37:10
OI50253005,502530,ORD502530,101795,1061,SKU-1061,NutriChoice Biscuits Plus,Grocery,NutriChoice,1,865.14,1073.78,1073.78,10.00,107.39,28.00,270.59,1236.98,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 15:28:10,2026-09-20 16:37:10
OI50031901,500319,ORD500319,100782,1153,SKU-1153,WellLife Electrolyte Mix Pro,Health,WellLife,2,1670.85,2057.68,4115.36,15.00,617.30,18.00,629.65,4127.71,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-06,2026-09-06 12:24:12,2026-09-07 12:42:21
OI50031902,500319,ORD500319,100782,1030,SKU-1030,HealthFirst Hand Sanitizer Plus,Health,HealthFirst,1,371.14,548.35,548.35,15.00,82.25,5.00,23.30,489.40,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-06,2026-09-06 12:24:12,2026-09-07 12:42:21
OI50031903,500319,ORD500319,100782,1077,SKU-1077,DailyHarvest Juice Plus,Grocery,DailyHarvest,4,529.34,677.56,2710.24,15.00,406.54,12.00,276.44,2580.14,Processing,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-06,2026-09-06 12:24:12,2026-09-07 12:42:21
OI50031904,500319,ORD500319,100782,1045,SKU-1045,ModeLine T-Shirt Eco,Apparel,ModeLine,3,1867.78,2213.12,6639.36,15.00,995.90,12.00,677.21,6320.67,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-06,2026-09-06 12:24:12,2026-09-07 12:42:21
OI50031905,500319,ORD500319,100782,1104,SKU-1104,PureLeaf Face Wash Premium,Personal Care,PureLeaf,1,998.80,1303.79,1303.79,15.00,195.58,12.00,133.00,1241.21,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-06,2026-09-06 12:24:12,2026-09-07 12:42:21
OI50252901,502529,ORD502529,102187,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,4,372.35,532.89,2131.56,10.00,213.16,12.00,230.21,2148.61,Pending,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 23:02:45,2026-09-20 23:17:59
OI50252301,502523,ORD502523,100997,1129,SKU-1129,DailyHarvest Oats Premium,Grocery,DailyHarvest,1,722.03,829.45,829.45,15.00,124.42,5.00,35.25,740.28,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:28:18,2026-09-20 14:13:18
OI50252302,502523,ORD502523,100997,1111,SKU-1111,FreshCart Biscuits Plus,Grocery,FreshCart,4,640.71,830.19,3320.76,15.00,498.11,18.00,508.08,3330.73,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 11:28:18,2026-09-20 14:13:18
OI50252303,502523,ORD502523,100997,1166,SKU-1166,SwiftHome Trimmer Classic,Home Appliances,SwiftHome,3,3775.83,5257.30,15771.90,15.00,2365.78,28.00,3753.71,17159.83,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 11:28:18,2026-09-20 14:13:18
OI50252304,502523,ORD502523,100997,1032,SKU-1032,ColorCraft Notebook Classic,Stationery,ColorCraft,4,554.40,828.22,3312.88,15.00,496.93,0.00,0.00,2815.95,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:28:18,2026-09-20 14:13:18
OI50252305,502523,ORD502523,100997,1133,SKU-1133,ModeLine Jacket Premium,Apparel,ModeLine,2,2838.21,3271.15,6542.30,15.00,981.35,12.00,667.32,6228.27,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:28:18,2026-09-20 14:13:18
OI50252001,502520,ORD502520,101354,1158,SKU-1158,FarmBasket Nuts Premium,Grocery,FarmBasket,1,520.17,688.42,688.42,10.00,68.84,28.00,173.48,793.06,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 20:50:18,2026-09-20 22:09:59
OI50252002,502520,ORD502520,101354,1135,SKU-1135,DailyHarvest Juice Premium,Grocery,DailyHarvest,3,58.43,88.11,264.33,10.00,26.43,28.00,66.61,304.51,Processing,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 20:50:18,2026-09-20 22:09:59
OI50252003,502520,ORD502520,101354,1004,SKU-1004,PlayMax Dumbbell Plus,Sports,PlayMax,4,7994.90,9679.63,38718.52,10.00,3871.85,12.00,4181.60,39028.27,Processing,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 20:50:18,2026-09-20 22:09:59
OI50252004,502520,ORD502520,101354,1134,SKU-1134,HealthFirst First Aid Kit Lite,Health,HealthFirst,4,1424.46,1681.04,6724.16,10.00,672.42,12.00,726.21,6777.95,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 20:50:18,2026-09-20 22:09:59
OI50254301,502543,ORD502543,100783,1061,SKU-1061,NutriChoice Biscuits Plus,Grocery,NutriChoice,4,865.14,1073.78,4295.12,10.00,429.51,28.00,1082.37,4947.98,Processing,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 23:55:14,2026-09-20 23:22:59
OI50254302,502543,ORD502543,100783,1179,SKU-1179,GoodGrain Oats Max,Grocery,GoodGrain,2,584.47,868.12,1736.24,10.00,173.62,28.00,437.53,2000.15,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 23:55:14,2026-09-20 23:22:59
OI50254303,502543,ORD502543,100783,1029,SKU-1029,HealthFirst Herbal Drink Max,Health,HealthFirst,4,1742.78,2662.08,10648.32,10.00,1064.84,12.00,1150.02,10733.50,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 23:55:14,2026-09-20 23:22:59
OI50156701,501567,ORD501567,100655,1076,SKU-1076,TrendHouse T-Shirt Lite,Apparel,TrendHouse,3,1450.31,1762.60,5287.80,20.00,1057.56,5.00,211.51,4441.75,Returned,FC-DEL-01,WH-DEL-01,Y,Quality Issue,4441.75,INR,2026-01-26,2026-01-26 04:47:03,2026-09-20 17:30:05
OI50253801,502538,ORD502538,100408,1090,SKU-1090,DailyHarvest Coffee Plus,Grocery,DailyHarvest,4,807.45,980.13,3920.52,0.00,0.00,0.00,0.00,3920.52,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 12:22:16,2026-09-20 19:45:16
OI50253802,502538,ORD502538,100408,1051,SKU-1051,WellLife Bandage Kit Premium,Health,WellLife,1,909.69,1322.80,1322.80,0.00,0.00,0.00,0.00,1322.80,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 12:22:16,2026-09-20 19:45:16
OI50253803,502538,ORD502538,100408,1179,SKU-1179,GoodGrain Oats Max,Grocery,GoodGrain,2,584.47,868.12,1736.24,0.00,0.00,28.00,486.15,2222.39,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 12:22:16,2026-09-20 19:45:16
OI50253804,502538,ORD502538,100408,1125,SKU-1125,EchoWave Speaker Premium,Electronics,EchoWave,4,17273.73,27387.65,109550.60,0.00,0.00,0.00,0.00,109550.60,Processing,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 12:22:16,2026-09-20 19:45:16
OI50243701,502437,ORD502437,101893,1033,SKU-1033,PlayMax Yoga Mat Plus,Sports,PlayMax,4,3063.85,3616.77,14467.08,0.00,0.00,18.00,2604.07,17071.15,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-16,2026-09-16 20:29:37,2026-09-20 12:51:25
OI50243702,502437,ORD502437,101893,1142,SKU-1142,AeroCool Vacuum Max,Home Appliances,AeroCool,3,18823.37,22266.26,66798.78,0.00,0.00,28.00,18703.66,85502.44,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-16,2026-09-16 20:29:37,2026-09-20 12:51:25
OI50120801,501208,ORD501208,100303,1024,SKU-1024,Sportiva Water Bottle Classic,Sports,Sportiva,1,13585.12,15958.62,15958.62,0.00,0.00,28.00,4468.41,20427.03,Returned,FC-BLR-01,WH-CHE-01,Y,Changed Mind,20427.03,INR,2025-05-02,2025-05-02 18:02:06,2026-09-20 22:03:12
OI50120802,501208,ORD501208,100303,1005,SKU-1005,ActiveZone Yoga Mat Max,Sports,ActiveZone,4,10393.69,11931.85,47727.40,0.00,0.00,18.00,8590.93,56318.33,Returned,FC-BLR-01,WH-DEL-01,Y,Product Not as Described,56318.33,INR,2025-05-02,2025-05-02 18:02:06,2026-09-20 22:03:12
OI50120803,501208,ORD501208,100303,1109,SKU-1109,PureLiving Mixer Standard,Home Appliances,PureLiving,4,5364.11,7644.03,30576.12,0.00,0.00,12.00,3669.14,34245.26,Returned,FC-BLR-01,WH-BLR-01,Y,Quality Issue,34245.26,INR,2025-05-02,2025-05-02 18:02:06,2026-09-20 22:03:12
OI50253701,502537,ORD502537,101074,1132,SKU-1132,HealthFirst Herbal Drink Premium,Health,HealthFirst,4,1585.19,2202.93,8811.72,10.00,881.17,18.00,1427.50,9358.05,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 05:04:11,2026-09-20 11:57:11
OI50253702,502537,ORD502537,101074,1056,SKU-1056,FarmBasket Coffee Pro,Grocery,FarmBasket,3,1031.76,1178.75,3536.25,10.00,353.62,28.00,891.13,4073.76,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 05:04:11,2026-09-20 11:57:11
OI50253703,502537,ORD502537,101074,1145,SKU-1145,DailyEase Air Cooler Lite,Home Appliances,DailyEase,2,21322.88,28229.88,56459.76,10.00,5645.98,0.00,0.00,50813.78,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 05:04:11,2026-09-20 11:57:11
OI50253704,502537,ORD502537,101074,1139,SKU-1139,AeroCool Fan Pro,Home Appliances,AeroCool,2,25928.76,34483.90,68967.80,10.00,6896.78,12.00,7448.52,69519.54,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 05:04:11,2026-09-20 11:57:11
OI50253705,502537,ORD502537,101074,1141,SKU-1141,FreshCart Tea Classic,Grocery,FreshCart,1,915.94,1094.88,1094.88,10.00,109.49,28.00,275.92,1261.31,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 05:04:11,2026-09-20 11:57:11
