order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
501208,ORD501208,100303,2025-05-02,2025-05-02 18:02:06,Website,Delivered,UPI,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-BLR-01,Express,2025-05-05,2025-05-06,3,9,94262.14,0.00,16728.48,0.00,110990.62,,N,,2025-05-05 02:59:06
500923,ORD500923,102287,2025-05-03,2025-05-03 01:43:57,Mobile App,Delivered,UPI,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-05-08,2025-05-08,1,1,34483.90,3448.39,3724.26,0.00,34759.77,WELCOME10,Y,,2025-05-05 06:20:57
501239,ORD501239,101386,2025-05-03,2025-05-03 10:34:15,Mobile App,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-05-08,2025-05-09,3,7,101820.71,15273.11,2518.41,0.00,89066.01,FESTIVE15,N,,2025-05-05 18:24:15
502173,ORD502173,100631,2025-05-03,2025-05-03 13:01:50,Mobile App,Delivered,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Express,2025-05-06,2025-05-06,5,14,77555.77,7755.58,13819.86,0.00,83620.05,LOYALTY10,Y,,2025-05-08 21:19:50
500929,ORD500929,101785,2025-05-03,2025-05-03 18:16:49,Store Assisted,Shipped,Debit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Hyderabad,Telangana,500081,FC-CHE-01,Standard,2025-05-08,,2,5,20597.64,0.00,5201.84,0.00,25799.48,,N,,2025-05-09 21:42:49
500956,ORD500956,101614,2025-05-04,2025-05-04 08:30:38,Mobile App,Cancelled,Net Banking,Failed,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2025-05-09,,2,3,822.44,41.12,95.47,60.00,936.79,SAVE5,N,Inventory Unavailable,2025-05-07 09:50:38
500908,ORD500908,101724,2025-05-04,2025-05-04 09:22:48,Store Assisted,Returned,Cash on Delivery,Partially Refunded,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-05-09,2025-05-10,5,8,57573.78,5757.38,6359.63,0.00,58176.03,WELCOME10,Y,,2025-05-09 11:46:48
502078,ORD502078,102299,2025-05-05,2025-05-05 00:30:19,Mobile App,Delivered,Wallet,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2025-05-10,2025-05-11,5,11,29323.49,2932.35,1202.91,0.00,27594.05,LOYALTY10,N,,2025-05-11 06:15:19
500509,ORD500509,101787,2025-05-05,2025-05-05 09:54:25,Website,Delivered,Cash on Delivery,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-05-10,2025-05-10,5,13,235506.39,0.00,30245.68,0.00,265752.07,,N,,2025-05-06 10:24:25
501562,ORD501562,100587,2025-05-05,2025-05-05 09:56:03,Mobile App,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Standard,2025-05-10,2025-05-09,2,5,95400.59,14310.09,14596.29,0.00,95686.79,FESTIVE15,N,,2025-05-09 14:49:03
500712,ORD500712,100990,2025-05-05,2025-05-05 10:47:24,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Express,2025-05-08,2025-05-10,2,6,55011.16,0.00,2722.71,0.00,57733.87,,N,,2025-05-09 15:01:24
502119,ORD502119,100798,2025-05-05,2025-05-05 15:51:59,Store Assisted,Cancelled,Wallet,Failed,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2025-05-10,,5,10,29812.58,2981.26,326.18,0.00,27157.50,WELCOME10,N,Customer Request,2025-05-13 22:28:59
500427,ORD500427,100518,2025-05-05,2025-05-05 16:11:16,Marketplace,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Standard,2025-05-10,2025-05-09,1,2,1355.12,0.00,162.61,90.00,1607.73,,N,,2025-05-10 18:18:16
500807,ORD500807,101543,2025-05-05,2025-05-05 19:53:13,Marketplace,Cancelled,UPI,Failed,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Standard,2025-05-10,,3,9,23580.60,0.00,2829.67,0.00,26410.27,,N,Customer Request,2025-05-06 23:30:13
500907,ORD500907,100114,2025-05-06,2025-05-06 01:53:11,Website,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Express,2025-05-09,2025-05-10,2,7,118238.46,11823.85,239.35,0.00,106653.96,WELCOME10,N,,2025-05-10 06:38:11
501991,ORD501991,100740,2025-05-06,2025-05-06 05:54:20,Mobile App,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Standard,2025-05-11,2025-05-10,4,10,245122.72,24512.27,30719.69,0.00,251330.14,WELCOME10,N,,2025-05-14 12:27:20
500707,ORD500707,100406,2025-05-06,2025-05-06 06:04:18,Website,Delivered,Credit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Express,2025-05-09,2025-05-09,5,12,167162.23,25074.33,24161.14,0.00,166249.04,FESTIVE15,N,,2025-05-08 12:13:18
502104,ORD502104,102200,2025-05-06,2025-05-06 06:31:21,Mobile App,Delivered,Cash on Delivery,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-MUM-01,Standard,2025-05-11,2025-05-12,3,7,50546.65,2527.33,8596.13,0.00,56615.45,SAVE5,N,,2025-05-12 10:55:21
501734,ORD501734,101188,2025-05-06,2025-05-06 11:20:35,Store Assisted,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2025-05-11,2025-05-11,1,1,677.56,135.51,65.05,90.00,697.10,APP20,Y,,2025-05-12 15:10:35
501320,ORD501320,100972,2025-05-06,2025-05-06 12:18:45,Mobile App,Returned,UPI,Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-05-11,2025-05-13,3,8,20686.73,2068.67,930.90,0.00,19548.96,WELCOME10,Y,,2025-05-10 20:26:45
501305,ORD501305,100712,2025-05-06,2025-05-06 12:29:30,Mobile App,Delivered,Cash on Delivery,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Express,2025-05-09,2025-05-10,1,4,3115.04,0.00,155.75,0.00,3270.79,,N,,2025-05-08 17:03:30
501357,ORD501357,101122,2025-05-06,2025-05-06 14:56:14,Marketplace,Delivered,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-05-11,2025-05-12,5,13,28107.51,0.00,3720.18,0.00,31827.69,,N,,2025-05-06 16:46:14
501424,ORD501424,101376,2025-05-06,2025-05-06 19:30:47,Store Assisted,Delivered,UPI,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-05-11,2025-05-11,5,8,105206.91,10520.69,24381.60,0.00,119067.82,WELCOME10,N,,2025-05-14 04:20:47
501804,ORD501804,100824,2025-05-06,2025-05-06 23:00:20,Store Assisted,Shipped,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Standard,2025-05-11,,4,10,54069.73,5406.97,8139.71,0.00,56802.47,LOYALTY10,N,,2025-05-09 02:09:20
501647,ORD501647,100001,2025-05-07,2025-05-07 07:12:15,Mobile App,Delivered,Cash on Delivery,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2025-05-10,2025-05-10,1,1,2401.89,120.09,114.09,0.00,2395.89,SAVE5,N,,2025-05-11 08:02:15
501652,ORD501652,102232,2025-05-07,2025-05-07 07:53:00,Marketplace,Delivered,Wallet,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-05-12,2025-05-12,2,6,5890.70,0.00,525.99,0.00,6416.69,,Y,,2025-05-13 11:18:00
501105,ORD501105,100356,2025-05-07,2025-05-07 09:19:21,Marketplace,Delivered,Debit Card,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2025-05-12,2025-05-12,3,7,89460.66,0.00,24051.09,0.00,113511.75,,N,,2025-05-09 10:34:21
500765,ORD500765,101815,2025-05-07,2025-05-07 12:04:32,Store Assisted,Delivered,Debit Card,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Same Day,2025-05-07,2025-05-06,3,10,70525.07,10578.76,3540.87,0.00,63487.18,FESTIVE15,N,,2025-05-15 14:17:32
501127,ORD501127,100406,2025-05-08,2025-05-08 06:44:06,Website,Delivered,Debit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-05-13,2025-05-14,4,9,112085.88,11208.59,19421.75,0.00,120299.04,WELCOME10,N,,2025-05-15 13:09:06
502135,ORD502135,100842,2025-05-08,2025-05-08 07:23:47,Marketplace,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-05-13,2025-05-15,1,4,62924.64,12584.93,6040.77,0.00,56380.48,APP20,N,,2025-05-08 09:36:47
500545,ORD500545,101682,2025-05-08,2025-05-08 12:13:22,Store Assisted,Delivered,Credit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Same Day,2025-05-08,2025-05-10,5,12,177992.78,0.00,26917.87,0.00,204910.65,,N,,2025-05-14 20:12:22
502162,ORD502162,101762,2025-05-08,2025-05-08 18:38:48,Marketplace,Delivered,Cash on Delivery,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-MUM-01,Express,2025-05-11,2025-05-11,3,6,5360.10,0.00,825.53,0.00,6185.63,,N,,2025-05-12 20:28:48
500193,ORD500193,101766,2025-05-09,2025-05-09 09:08:36,Mobile App,Delivered,Net Banking,Paid,INR,Mumbai,Maharashtra,Vijayawada,Andhra Pradesh,520010,FC-HYD-01,Standard,2025-05-14,2025-05-14,3,6,69454.33,3472.72,7272.85,0.00,73254.46,SAVE5,N,,2025-05-09 15:55:36
502330,ORD502330,102212,2025-05-09,2025-05-09 18:11:43,Store Assisted,Delivered,Wallet,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Standard,2025-05-14,2025-05-14,2,4,20228.52,2022.85,3765.55,0.00,21971.22,WELCOME10,Y,,2025-05-12 23:57:43
500043,ORD500043,101491,2025-05-09,2025-05-09 19:47:29,Website,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-05-14,2025-05-14,4,9,89215.23,0.00,11803.53,0.00,101018.76,,N,,2025-05-11 22:13:29
501729,ORD501729,100175,2025-05-09,2025-05-09 21:37:07,Website,Delivered,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-MUM-01,Standard,2025-05-14,2025-05-15,1,4,6410.96,0.00,1153.97,0.00,7564.93,,N,,2025-05-14 21:39:07
500854,ORD500854,100878,2025-05-09,2025-05-09 21:53:28,Marketplace,Delivered,Net Banking,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2025-05-14,2025-05-15,4,11,229975.41,45995.08,23105.53,0.00,207085.86,APP20,N,,2025-05-10 01:56:28
500769,ORD500769,101035,2025-05-10,2025-05-10 02:14:17,Store Assisted,Delivered,Credit Card,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Express,2025-05-13,2025-05-12,3,7,9513.14,951.31,0.00,0.00,8561.83,WELCOME10,Y,,2025-05-12 02:59:17
502279,ORD502279,100093,2025-05-10,2025-05-10 06:23:39,Marketplace,Shipped,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-05-15,,3,8,4549.74,454.97,315.81,0.00,4410.58,LOYALTY10,N,,2025-05-11 10:03:39
500663,ORD500663,100309,2025-05-10,2025-05-10 10:45:48,Marketplace,Returned,Debit Card,Refunded,INR,Visakhapatnam,Andhra Pradesh,Secunderabad,Telangana,500003,FC-HYD-01,Express,2025-05-13,2025-05-15,5,12,151053.55,0.00,851.02,0.00,151904.57,,N,,2025-05-16 12:14:48
501110,ORD501110,101871,2025-05-10,2025-05-10 20:00:59,Marketplace,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2025-05-15,2025-05-15,4,8,85082.08,0.00,19619.08,0.00,104701.16,,N,,2025-05-16 04:05:59
500444,ORD500444,100667,2025-05-11,2025-05-11 06:45:32,Website,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-05-16,2025-05-16,1,2,29688.22,0.00,5343.88,0.00,35032.10,,N,,2025-05-19 09:40:32
500455,ORD500455,100859,2025-05-11,2025-05-11 12:46:30,Store Assisted,Delivered,Net Banking,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Same Day,2025-05-11,2025-05-11,2,5,3959.13,197.96,470.84,0.00,4232.01,SAVE5,N,,2025-05-14 18:20:30
502301,ORD502301,101106,2025-05-11,2025-05-11 13:25:10,Mobile App,Delivered,Debit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-05-16,2025-05-15,3,7,139055.28,0.00,24827.47,0.00,163882.75,,N,,2025-05-11 18:04:10
501959,ORD501959,101635,2025-05-11,2025-05-11 23:39:22,Website,Delivered,Credit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-05-16,2025-05-16,3,9,117484.09,11748.41,9368.41,0.00,115104.09,WELCOME10,N,,2025-05-12 04:31:22
501886,ORD501886,101967,2025-05-12,2025-05-12 16:29:02,Mobile App,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Express,2025-05-15,2025-05-15,4,10,140630.08,28126.02,19771.86,0.00,132275.92,APP20,N,,2025-05-17 22:14:02
502209,ORD502209,101547,2025-05-12,2025-05-12 16:41:29,Marketplace,Delivered,Debit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Same Day,2025-05-12,2025-05-13,4,9,110581.80,0.00,10488.05,0.00,121069.85,,Y,,2025-05-12 23:45:29
500491,ORD500491,101751,2025-05-12,2025-05-12 19:46:52,Mobile App,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2025-05-17,2025-05-17,1,4,54107.04,2705.35,6168.20,0.00,57569.89,SAVE5,Y,,2025-05-13 21:47:52
502077,ORD502077,100536,2025-05-12,2025-05-12 20:26:53,Mobile App,Shipped,Cash on Delivery,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Same Day,2025-05-12,,3,12,65785.36,3289.27,10970.78,0.00,73466.87,SAVE5,Y,,2025-05-19 00:04:53
501876,ORD501876,100374,2025-05-13,2025-05-13 04:58:55,Marketplace,Cancelled,UPI,Failed,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2025-05-18,,5,9,36805.51,0.00,6492.94,0.00,43298.45,,N,Address Issue,2025-05-15 11:11:55
501691,ORD501691,100390,2025-05-13,2025-05-13 05:55:25,Website,Delivered,UPI,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Express,2025-05-16,2025-05-17,5,10,40010.24,4001.02,4894.23,0.00,40903.45,LOYALTY10,N,,2025-05-21 11:13:25
501968,ORD501968,100023,2025-05-13,2025-05-13 07:43:29,Mobile App,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Express,2025-05-16,2025-05-15,5,14,20205.07,2020.51,3725.41,0.00,21909.97,LOYALTY10,N,,2025-05-20 08:23:29
500437,ORD500437,101816,2025-05-13,2025-05-13 15:26:30,Marketplace,Returned,Cash on Delivery,Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-HYD-01,Standard,2025-05-18,2025-05-18,5,11,299769.10,0.00,65872.21,0.00,365641.31,,Y,,2025-05-13 18:12:30
502204,ORD502204,102151,2025-05-13,2025-05-13 16:42:03,Website,Cancelled,Wallet,Failed,INR,Bengaluru,Karnataka,Hyderabad,Telangana,500081,FC-BLR-01,Standard,2025-05-18,,1,2,4803.78,0.00,240.19,0.00,5043.97,,N,Address Issue,2025-05-13 19:11:03
501536,ORD501536,102113,2025-05-13,2025-05-13 22:57:42,Store Assisted,Delivered,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-HYD-01,Standard,2025-05-18,2025-05-19,2,6,18225.93,3645.19,0.00,0.00,14580.74,APP20,N,,2025-05-21 01:00:42
500909,ORD500909,101867,2025-05-14,2025-05-14 04:36:09,Marketplace,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-HYD-01,Standard,2025-05-19,2025-05-20,1,3,47193.48,7079.02,4813.74,0.00,44928.20,FESTIVE15,Y,,2025-05-16 12:05:09
500262,ORD500262,101903,2025-05-14,2025-05-14 05:45:01,Website,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Express,2025-05-17,2025-05-18,2,4,7098.81,0.00,199.31,0.00,7298.12,,N,,2025-05-16 12:58:01
501041,ORD501041,100960,2025-05-14,2025-05-14 16:41:18,Marketplace,Delivered,UPI,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2025-05-19,2025-05-20,1,1,5400.72,810.11,826.31,0.00,5416.92,FESTIVE15,N,,2025-05-14 22:27:18
501011,ORD501011,101642,2025-05-14,2025-05-14 21:56:40,Store Assisted,Delivered,UPI,Pending,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Standard,2025-05-19,2025-05-19,4,10,136017.15,20402.57,17021.75,0.00,132636.33,FESTIVE15,N,,2025-05-16 22:46:40
501598,ORD501598,102153,2025-05-15,2025-05-15 07:10:14,Mobile App,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-05-20,2025-05-22,3,10,145700.59,0.00,29998.97,0.00,175699.56,,Y,,2025-05-21 09:16:14
502335,ORD502335,101300,2025-05-16,2025-05-16 10:37:08,Website,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Same Day,2025-05-16,2025-05-16,2,3,3296.33,329.63,541.19,0.00,3507.89,LOYALTY10,N,,2025-05-23 16:56:08
501328,ORD501328,101427,2025-05-16,2025-05-16 17:32:38,Website,Delivered,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Delhi,Delhi,110017,FC-HYD-01,Standard,2025-05-21,2025-05-21,4,7,6223.80,0.00,393.04,0.00,6616.84,,N,,2025-05-17 01:57:38
501136,ORD501136,101552,2025-05-16,2025-05-16 20:39:41,Store Assisted,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Express,2025-05-19,2025-05-19,1,2,43299.72,2164.99,0.00,0.00,41134.73,SAVE5,N,,2025-05-19 22:45:41
500381,ORD500381,101060,2025-05-17,2025-05-17 00:46:39,Website,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Express,2025-05-20,2025-05-20,1,4,3506.32,525.95,536.47,0.00,3516.84,FESTIVE15,N,,2025-05-21 02:26:39
501783,ORD501783,100968,2025-05-17,2025-05-17 03:33:06,Mobile App,Shipped,Debit Card,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2025-05-22,,3,6,74463.06,7446.31,11959.27,0.00,78976.02,LOYALTY10,N,,2025-05-25 08:17:06
501972,ORD501972,100478,2025-05-17,2025-05-17 03:43:28,Marketplace,Delivered,Wallet,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2025-05-22,2025-05-22,4,13,118981.53,11898.15,244.89,0.00,107328.27,WELCOME10,Y,,2025-05-20 04:06:28
500454,ORD500454,100313,2025-05-17,2025-05-17 09:43:33,Mobile App,Returned,Wallet,Partially Refunded,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Express,2025-05-20,2025-05-22,4,10,165820.84,16582.08,31865.53,0.00,181104.29,LOYALTY10,N,,2025-05-21 12:29:33
501474,ORD501474,101747,2025-05-18,2025-05-18 00:34:40,Marketplace,Delivered,Debit Card,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-MUM-01,Standard,2025-05-23,2025-05-23,1,3,8264.82,0.00,991.78,0.00,9256.60,,Y,,2025-05-24 03:50:40
502327,ORD502327,101664,2025-05-18,2025-05-18 01:24:37,Marketplace,Delivered,UPI,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2025-05-23,2025-05-23,1,1,5437.86,815.68,0.00,0.00,4622.18,FESTIVE15,N,,2025-05-24 06:07:37
501347,ORD501347,100778,2025-05-18,2025-05-18 01:40:34,Mobile App,Cancelled,Net Banking,Voided,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-HYD-01,Standard,2025-05-23,,1,2,25843.96,3876.59,2636.08,0.00,24603.45,FESTIVE15,N,Address Issue,2025-05-19 06:28:34
501856,ORD501856,101521,2025-05-18,2025-05-18 08:08:41,Mobile App,Cancelled,Credit Card,Failed,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-05-23,,2,3,31999.88,0.00,188.50,0.00,32188.38,,N,Payment Failure,2025-05-20 10:00:41
500751,ORD500751,100071,2025-05-18,2025-05-18 22:18:06,Website,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Express,2025-05-21,2025-05-22,4,11,101286.17,0.00,8321.83,0.00,109608.00,,N,,2025-05-23 02:06:06
502230,ORD502230,100308,2025-05-19,2025-05-19 00:43:07,Mobile App,Returned,UPI,Refunded,INR,Delhi,Delhi,Hyderabad,Telangana,500081,FC-MUM-01,Express,2025-05-22,2025-05-24,3,9,13553.09,0.00,1769.07,0.00,15322.16,,Y,,2025-05-21 03:22:07
502214,ORD502214,101815,2025-05-19,2025-05-19 00:44:09,Marketplace,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Express,2025-05-22,2025-05-23,4,12,75144.42,3757.22,11811.15,0.00,83198.35,SAVE5,N,,2025-05-21 03:56:09
501023,ORD501023,100537,2025-05-19,2025-05-19 04:23:45,Mobile App,Cancelled,UPI,Voided,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-CHE-01,Standard,2025-05-24,,5,11,93654.37,9365.44,12303.73,0.00,96592.66,LOYALTY10,N,Payment Failure,2025-05-20 08:49:45
501040,ORD501040,102293,2025-05-19,2025-05-19 05:54:03,Store Assisted,Delivered,Credit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Express,2025-05-22,2025-05-22,3,10,153259.22,0.00,29985.98,0.00,183245.20,,Y,,2025-05-20 12:52:03
500120,ORD500120,100822,2025-05-20,2025-05-20 09:58:28,Mobile App,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-MUM-01,Same Day,2025-05-20,2025-05-22,1,3,16895.97,1689.60,4257.78,0.00,19464.15,LOYALTY10,N,,2025-05-20 18:39:28
500134,ORD500134,100997,2025-05-20,2025-05-20 22:48:29,Marketplace,Cancelled,Wallet,Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-MUM-01,Standard,2025-05-25,,3,7,176925.28,26538.79,18703.44,0.00,169089.93,FESTIVE15,N,Address Issue,2025-05-21 06:52:29
500670,ORD500670,101235,2025-05-21,2025-05-21 01:09:56,Website,Delivered,Credit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Same Day,2025-05-21,2025-05-22,5,17,267233.27,0.00,23244.91,0.00,290478.18,,Y,,2025-05-29 06:42:56
501049,ORD501049,100066,2025-05-21,2025-05-21 07:45:00,Marketplace,Cancelled,Debit Card,Refunded,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2025-05-26,,2,5,89391.74,13408.76,14225.39,0.00,90208.37,FESTIVE15,Y,Duplicate Order,2025-05-24 07:52:00
501905,ORD501905,101910,2025-05-22,2025-05-22 02:09:11,Marketplace,Returned,Net Banking,Partially Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Standard,2025-05-27,2025-05-27,5,11,155003.74,0.00,18432.32,0.00,173436.06,,N,,2025-05-25 02:09:11
502263,ORD502263,100143,2025-05-22,2025-05-22 03:04:17,Mobile App,Cancelled,Net Banking,Voided,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2025-05-27,,1,4,3715.64,371.56,167.20,0.00,3511.28,LOYALTY10,Y,Duplicate Order,2025-05-22 11:58:17
500079,ORD500079,100220,2025-05-22,2025-05-22 09:58:36,Website,Delivered,UPI,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2025-05-27,2025-05-27,4,11,49155.12,4915.51,8179.89,0.00,52419.50,WELCOME10,Y,,2025-05-30 13:58:36
501674,ORD501674,100438,2025-05-22,2025-05-22 10:10:11,Store Assisted,Cancelled,Cash on Delivery,Voided,INR,Mumbai,Maharashtra,Hyderabad,Telangana,500081,FC-MUM-01,Standard,2025-05-27,,5,13,57240.88,2862.04,9786.70,0.00,64165.54,SAVE5,N,Customer Request,2025-05-26 15:39:11
500023,ORD500023,100073,2025-05-22,2025-05-22 15:22:14,Marketplace,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-05-27,2025-05-27,3,10,39845.64,1992.28,3586.70,0.00,41440.06,SAVE5,Y,,2025-05-30 23:20:14
