product_id,sku,product_name,category,sub_category,brand,supplier_id,supplier_name,warehouse_id,unit_cost,unit_price,stock_quantity,reorder_level,unit_of_measure,currency,manufactured_date,expiry_date,launch_date,country_of_origin,product_status,tax_percent,discount_percent,record_created_timestamp,last_updated_timestamp,source_system
1094,SKU-1094,WellLife Electrolyte Mix Premium,Health,Wellness,WellLife,514,Nexus Traders,WH-DEL-01,1318.06,1503.60,302,28,pack,INR,2025-10-11,2027-02-14,2026-01-24,Thailand,Active,0,0,2026-02-02 10:11:00,2026-06-17 13:14:00,SUPPLIER_PORTAL
1095,SKU-1095,PaperLine Folder Standard,Stationery,Writing,PaperLine,503,Crestline Traders,WH-CHE-01,137.71,188.61,429,40,pack,INR,2025-10-16,,2026-02-12,India,Active,0,0,2026-02-15 16:50:00,2026-07-12 05:03:00,WMS_SYNC
1096,SKU-1096,PixelCore Power Bank Premium,Electronics,Mobile Accessories,PixelCore,501,Apex Supply Co,WH-MUM-01,18413.85,28217.58,524,76,piece,INR,2024-10-12,,2024-12-09,China,Active,28,0,2025-01-18 13:30:00,2026-05-08 04:10:00,SUPPLIER_PORTAL
1097,SKU-1097,PixelCore Mouse Standard,Electronics,Mobile Accessories,PixelCore,509,Indus Wholesale,WH-HYD-01,4469.21,5400.72,551,41,piece,INR,2025-01-14,,2025-03-08,Thailand,Active,18,5,2025-03-22 09:59:00,2025-05-20 01:37:00,ERP_PROD
1098,SKU-1098,PureLiving Fan Premium,Home Appliances,Cooling,PureLiving,503,Crestline Traders,WH-CHE-01,25040.16,37525.43,267,62,piece,INR,2025-10-25,,2026-01-11,China,Active,12,15,2026-01-19 21:33:00,2026-02-20 22:00:00,SUPPLIER_PORTAL
1099,SKU-1099,FreshSense Serum Standard,Personal Care,Skin Care,FreshSense,512,Lotus Distribution,WH-BLR-01,357.67,470.02,257,47,bottle,INR,2025-04-10,2026-05-23,2025-04-28,China,Seasonal,12,0,2025-06-05 12:05:00,2026-01-11 22:14:00,WMS_SYNC
1100,SKU-1100,CareMed Protein Mix Classic,Health,Daily Care,CareMed,509,Indus Wholesale,WH-DEL-01,1469.61,2041.74,17,43,bottle,INR,2025-10-02,2027-01-17,2025-12-03,Malaysia,Active,28,15,2026-01-13 09:50:00,2026-05-19 08:52:00,WMS_SYNC
1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,Wellness,NutraDay,501,Apex Supply Co,WH-HYD-01,290.05,354.35,294,27,pack,INR,2025-10-26,2027-04-18,2025-12-07,China,Active,0,0,2026-01-18 11:09:00,2026-02-28 16:06:00,SUPPLIER_PORTAL
1102,SKU-1102,StudyPro Folder Standard,Stationery,Art Supplies,StudyPro,512,Lotus Distribution,WH-BLR-01,725.82,981.79,611,69,box,INR,2026-06-05,,2026-06-29,South Korea,Active,12,0,2026-07-01 23:21:00,2026-07-02 09:16:00,WMS_SYNC
1103,SKU-1103,NutriChoice Nuts Standard,Grocery,Snacks,NutriChoice,502,BlueRiver Distributors,WH-HYD-01,716.78,928.91,360,54,kg,INR,2025-10-25,2026-06-07,2025-11-23,India,Discontinued,5,0,2025-11-30 14:19:00,2026-04-20 04:32:00,ERP_PROD
1104,SKU-1104,PureLeaf Face Wash Premium,Personal Care,Hair Care,PureLeaf,504,Delta Wholesale,WH-CHE-01,998.80,1303.79,203,55,pack,INR,2025-03-02,2026-06-30,2025-03-13,Indonesia,Active,12,0,2025-04-20 16:47:00,2026-04-18 06:12:00,ERP_PROD
1105,SKU-1105,HomePro Toaster Lite,Home Appliances,Kitchen Appliances,HomePro,510,Jupiter Trade Links,WH-MUM-01,12743.27,20526.10,650,34,piece,INR,2025-05-18,,2025-08-14,Malaysia,Active,18,0,2025-08-23 13:48:00,2025-10-07 09:40:00,SUPPLIER_PORTAL
1106,SKU-1106,CottonBay Sneakers Standard,Apparel,Kids,CottonBay,511,Keystone Suppliers,WH-CHE-01,3341.77,4752.51,5,19,piece,INR,2024-12-16,,2025-03-28,South Korea,Active,0,0,2025-04-14 21:15:00,2025-07-31 16:21:00,SUPPLIER_PORTAL
1107,SKU-1107,DailyEase Trimmer Classic,Home Appliances,Cooling,DailyEase,508,Horizon Distributors,WH-CHE-01,3730.58,5631.99,340,84,piece,INR,2025-09-14,,2026-01-09,Japan,Active,28,5,2026-01-26 21:29:00,2026-04-11 05:26:00,WMS_SYNC
1108,SKU-1108,AeroCool Fan Premium,Home Appliances,Cooling,AeroCool,505,Evergreen Supplies,WH-CHE-01,34671.16,44490.94,462,36,piece,INR,2026-04-06,,2026-07-08,Japan,Seasonal,18,15,2026-07-14 10:04:00,2026-08-15 04:46:00,SUPPLIER_PORTAL
1109,SKU-1109,PureLiving Mixer Standard,Home Appliances,Personal Care,PureLiving,514,Nexus Traders,WH-BLR-01,5364.11,7644.03,519,29,piece,INR,2025-05-31,,2025-08-21,Japan,Active,12,0,2025-08-26 04:30:00,2026-03-02 00:00:00,ERP_PROD
1110,SKU-1110,HealthFirst Vitamin Tablets Plus,Health,Daily Care,HealthFirst,512,Lotus Distribution,WH-HYD-01,1126.60,1761.96,301,39,box,INR,2025-03-25,2026-02-11,2025-05-01,South Korea,Active,0,5,2025-05-19 05:48:00,2026-04-16 10:54:00,WMS_SYNC
1111,SKU-1111,FreshCart Biscuits Plus,Grocery,Breakfast,FreshCart,507,GlobalMart Supply,WH-HYD-01,640.71,830.19,542,37,litre,INR,2024-10-25,2025-06-27,2025-01-22,Malaysia,Seasonal,18,10,2025-01-26 17:43:00,2026-07-21 05:36:00,ERP_PROD
1112,SKU-1112,PlayMax Badminton Racket Lite,Sports,Accessories,PlayMax,502,BlueRiver Distributors,WH-DEL-01,8271.76,9908.13,628,85,piece,INR,2026-02-27,,2026-05-28,India,Seasonal,18,0,2026-06-13 19:01:00,2026-06-18 18:52:00,ERP_PROD
1113,SKU-1113,GlowNest Soap Eco,Personal Care,Grooming,GlowNest,511,Keystone Suppliers,WH-BLR-01,1503.03,2076.62,221,32,pack,INR,2025-10-28,2026-03-16,2026-02-08,Indonesia,Active,18,10,2026-02-25 02:41:00,2026-04-20 01:55:00,SUPPLIER_PORTAL
1114,SKU-1114,HomePro Trimmer Classic,Home Appliances,Kitchen Appliances,HomePro,510,Jupiter Trade Links,WH-CHE-01,18356.52,24884.02,201,29,piece,INR,2025-09-10,,2025-12-23,Vietnam,Active,0,20,2026-01-16 07:37:00,2026-04-16 09:13:00,WMS_SYNC
1115,SKU-1115,DailyEase Fan Standard,Home Appliances,Personal Care,DailyEase,504,Delta Wholesale,WH-DEL-01,10507.86,13496.16,294,41,piece,INR,2025-06-10,,2025-09-28,Indonesia,Active,18,20,2025-09-29 06:48:00,2026-02-02 09:43:00,WMS_SYNC
1116,SKU-1116,GlowNest Deodorant Classic,Personal Care,Hygiene,GlowNest,502,BlueRiver Distributors,WH-MUM-01,1247.10,1465.03,404,17,pack,INR,2026-02-06,2027-01-30,2026-03-21,China,Discontinued,5,0,2026-04-19 02:17:00,2026-06-25 19:38:00,WMS_SYNC
1117,SKU-1117,DailyEase Iron Standard,Home Appliances,Cleaning Appliances,DailyEase,510,Jupiter Trade Links,WH-DEL-01,30158.79,35960.68,465,60,piece,INR,2025-09-13,,2025-10-31,Vietnam,Active,0,5,2025-12-07 15:08:00,2026-08-05 17:58:00,SUPPLIER_PORTAL
1118,SKU-1118,DailyEase Air Cooler Premium,Home Appliances,Personal Care,DailyEase,514,Nexus Traders,WH-BLR-01,16679.12,22365.72,639,17,piece,INR,2025-12-24,,2026-01-22,Vietnam,Active,18,10,2026-01-28 09:44:00,2026-09-05 15:13:00,ERP_PROD
1119,SKU-1119,Sportiva Badminton Racket Pro,Sports,Team Sports,Sportiva,511,Keystone Suppliers,WH-MUM-01,9007.74,12576.20,538,37,pair,INR,2024-10-12,,2024-12-24,Japan,Active,28,15,2025-01-09 10:32:00,2026-02-01 17:50:00,SUPPLIER_PORTAL
1120,SKU-1120,PureLiving Mixer Max,Home Appliances,Cleaning Appliances,PureLiving,513,MetroSource India,WH-DEL-01,18825.44,21787.84,74,18,piece,INR,2025-04-16,,2025-07-22,South Korea,Active,18,15,2025-07-27 15:40:00,2026-08-29 16:23:00,SUPPLIER_PORTAL
1121,SKU-1121,WellLife First Aid Kit Plus,Health,Daily Care,WellLife,515,Orbit Supply Network,WH-CHE-01,1484.85,2264.41,198,88,pack,INR,2026-03-12,2028-02-25,2026-06-13,Vietnam,Active,18,10,2026-06-20 03:29:00,2026-07-27 22:10:00,ERP_PROD
1122,SKU-1122,WellLife Hand Sanitizer Max,Health,Wellness,WellLife,507,GlobalMart Supply,WH-DEL-01,1112.20,1772.98,166,76,bottle,INR,2025-11-15,2027-06-24,2026-02-18,Vietnam,Active,5,0,2026-03-26 04:26:00,2026-08-19 04:36:00,WMS_SYNC
1123,SKU-1123,DailyEase Fan Premium,Home Appliances,Kitchen Appliances,DailyEase,503,Crestline Traders,WH-BLR-01,11707.94,15921.97,629,54,piece,INR,2026-04-22,,2026-06-24,India,Active,28,5,2026-06-25 14:28:00,2026-09-11 16:43:00,SUPPLIER_PORTAL
1124,SKU-1124,PlayMax Cricket Bat Lite,Sports,Fitness,PlayMax,510,Jupiter Trade Links,WH-BLR-01,10241.76,15658.53,439,72,set,INR,2026-05-04,,2026-06-01,Vietnam,Active,18,0,2026-07-12 13:23:00,2026-07-23 00:29:00,ERP_PROD
1125,SKU-1125,EchoWave Speaker Premium,Electronics,Mobile Accessories,EchoWave,506,Fusion Commerce,WH-HYD-01,17273.73,27387.65,342,83,piece,INR,2025-01-01,,2025-02-23,China,Active,0,20,2025-03-05 14:06:00,2026-07-23 14:06:00,WMS_SYNC
1126,SKU-1126,WriteWell Marker Premium,Stationery,Art Supplies,WriteWell,501,Apex Supply Co,WH-DEL-01,373.45,446.25,589,76,piece,INR,2025-08-12,,2025-10-15,China,Active,28,0,2025-11-22 23:55:00,2026-02-01 04:12:00,ERP_PROD
1127,SKU-1127,GlowNest Serum Eco,Personal Care,Hygiene,GlowNest,509,Indus Wholesale,WH-HYD-01,1546.04,1976.74,573,17,pack,INR,2025-12-09,2026-06-07,2025-12-15,India,Active,12,10,2026-01-16 13:05:00,2026-04-02 09:59:00,SUPPLIER_PORTAL
1128,SKU-1128,FitCore Gym Gloves Eco,Sports,Team Sports,FitCore,511,Keystone Suppliers,WH-DEL-01,4935.33,6452.61,94,51,piece,INR,2025-04-29,,2025-07-17,Japan,Active,28,20,2025-08-23 14:53:00,2026-06-07 12:19:00,ERP_PROD
1129,SKU-1129,DailyHarvest Oats Premium,Grocery,Breakfast,DailyHarvest,505,Evergreen Supplies,WH-MUM-01,722.03,829.45,80,43,litre,INR,2025-06-24,2027-04-12,2025-07-22,Thailand,Active,5,0,2025-08-17 09:10:00,2025-12-19 02:24:00,SUPPLIER_PORTAL
1130,SKU-1130,PixelCore Speaker Classic,Electronics,Computer Accessories,PixelCore,507,GlobalMart Supply,WH-CHE-01,16488.11,19822.80,125,17,piece,INR,2025-07-02,,2025-08-15,Vietnam,Discontinued,12,5,2025-09-28 11:26:00,2026-07-10 11:15:00,SUPPLIER_PORTAL
1131,SKU-1131,CareMed Vitamin Tablets Lite,Health,Wellness,CareMed,512,Lotus Distribution,WH-BLR-01,1753.15,2401.89,34,47,box,INR,2025-07-16,2026-09-22,2025-08-18,Japan,Active,5,20,2025-09-14 22:31:00,2026-05-29 18:06:00,SUPPLIER_PORTAL
1132,SKU-1132,HealthFirst Herbal Drink Premium,Health,Daily Care,HealthFirst,506,Fusion Commerce,WH-CHE-01,1585.19,2202.93,396,55,bottle,INR,2025-05-10,2027-01-18,2025-06-18,Malaysia,Active,18,5,2025-07-29 00:58:00,2025-10-10 16:55:00,WMS_SYNC
1133,SKU-1133,ModeLine Jacket Premium,Apparel,Kids,ModeLine,513,MetroSource India,WH-MUM-01,2838.21,3271.15,594,33,piece,INR,2025-09-06,,2025-11-25,Thailand,Discontinued,12,5,2025-12-13 00:20:00,2026-05-18 20:32:00,SUPPLIER_PORTAL
1134,SKU-1134,HealthFirst First Aid Kit Lite,Health,Daily Care,HealthFirst,511,Keystone Suppliers,WH-CHE-01,1424.46,1681.04,14,49,pack,INR,2026-03-24,2027-04-09,2026-04-19,Malaysia,Discontinued,12,20,2026-04-29 18:12:00,2026-09-13 21:24:00,SUPPLIER_PORTAL
1135,SKU-1135,DailyHarvest Juice Premium,Grocery,Snacks,DailyHarvest,507,GlobalMart Supply,WH-BLR-01,58.43,88.11,372,44,pack,INR,2025-01-04,2026-12-23,2025-03-04,Japan,Discontinued,28,0,2025-03-17 20:00:00,2025-09-20 16:43:00,WMS_SYNC
1136,SKU-1136,DailyHarvest Juice Premium,Grocery,Beverages,DailyHarvest,504,Delta Wholesale,WH-BLR-01,537.84,778.76,458,73,litre,INR,2025-11-23,2027-05-29,2026-01-16,Malaysia,Discontinued,5,15,2026-01-21 08:25:00,2026-07-16 14:42:00,ERP_PROD
1137,SKU-1137,SwiftHome Mixer Classic,Home Appliances,Cooling,SwiftHome,505,Evergreen Supplies,WH-MUM-01,21279.31,29608.74,440,64,piece,INR,2025-08-05,,2025-08-27,South Korea,Active,28,15,2025-09-01 11:04:00,2025-10-31 10:52:00,WMS_SYNC
1138,SKU-1138,EchoWave Headphones Eco,Electronics,Mobile Accessories,EchoWave,510,Jupiter Trade Links,WH-HYD-01,917.10,1284.80,44,17,piece,INR,2025-01-27,,2025-02-18,Malaysia,Active,12,0,2025-03-14 18:35:00,2026-06-07 18:25:00,ERP_PROD
1139,SKU-1139,AeroCool Fan Pro,Home Appliances,Kitchen Appliances,AeroCool,508,Horizon Distributors,WH-CHE-01,25928.76,34483.90,331,81,piece,INR,2025-11-23,,2026-03-19,Japan,Active,12,0,2026-04-19 22:55:00,2026-08-30 01:56:00,SUPPLIER_PORTAL
1140,SKU-1140,GoodGrain Tea Plus,Grocery,Snacks,GoodGrain,514,Nexus Traders,WH-HYD-01,898.45,1049.26,30,65,litre,INR,2026-02-24,2027-12-30,2026-03-02,China,Active,18,15,2026-04-08 08:00:00,2026-06-05 22:50:00,SUPPLIER_PORTAL
1141,SKU-1141,FreshCart Tea Classic,Grocery,Snacks,FreshCart,501,Apex Supply Co,WH-MUM-01,915.94,1094.88,364,67,litre,INR,2025-12-03,2027-11-06,2025-12-21,Indonesia,Active,28,10,2026-01-07 17:53:00,2026-04-04 02:01:00,WMS_SYNC
1142,SKU-1142,AeroCool Vacuum Max,Home Appliances,Cooling,AeroCool,512,Lotus Distribution,WH-CHE-01,18823.37,22266.26,185,60,piece,INR,2025-08-04,,2025-08-11,Thailand,Discontinued,28,0,2025-09-25 21:02:00,2026-05-09 07:10:00,WMS_SYNC
1143,SKU-1143,CarePlus Shampoo Max,Personal Care,Grooming,CarePlus,510,Jupiter Trade Links,WH-MUM-01,898.88,1229.75,601,61,pack,INR,2025-01-28,2026-08-29,2025-04-05,Malaysia,Active,18,20,2025-05-02 21:53:00,2026-05-23 10:01:00,SUPPLIER_PORTAL
1144,SKU-1144,FitCore Yoga Mat Plus,Sports,Outdoor,FitCore,504,Delta Wholesale,WH-DEL-01,10485.49,15288.66,417,75,set,INR,2025-03-19,,2025-05-12,Japan,Active,5,0,2025-06-06 12:54:00,2026-01-22 14:14:00,SUPPLIER_PORTAL
1145,SKU-1145,DailyEase Air Cooler Lite,Home Appliances,Personal Care,DailyEase,506,Fusion Commerce,WH-MUM-01,21322.88,28229.88,388,24,piece,INR,2025-09-26,,2025-10-03,Japan,Active,0,0,2025-10-28 19:32:00,2026-06-06 20:53:00,SUPPLIER_PORTAL
1146,SKU-1146,FreshSense Lotion Max,Personal Care,Hygiene,FreshSense,515,Orbit Supply Network,WH-CHE-01,1303.04,2012.47,271,78,bottle,INR,2025-04-04,2026-12-31,2025-04-30,India,Active,18,5,2025-05-25 06:26:00,2025-09-17 19:10:00,SUPPLIER_PORTAL
1147,SKU-1147,HomePro Mixer Eco,Home Appliances,Cleaning Appliances,HomePro,510,Jupiter Trade Links,WH-HYD-01,5837.55,8227.90,363,45,piece,INR,2025-08-23,,2025-10-04,China,Active,0,0,2025-10-15 03:11:00,2025-12-08 11:25:00,WMS_SYNC
1148,SKU-1148,UrbanCare Soap Pro,Personal Care,Hair Care,UrbanCare,509,Indus Wholesale,WH-MUM-01,305.90,362.24,530,46,piece,INR,2025-01-16,2025-11-01,2025-04-14,China,Active,5,5,2025-05-16 03:06:00,2026-05-12 17:31:00,SUPPLIER_PORTAL
1149,SKU-1149,PixelCore Charger Classic,Electronics,Computer Accessories,PixelCore,507,GlobalMart Supply,WH-BLR-01,20726.11,27082.67,151,53,piece,INR,2026-04-16,,2026-05-18,Thailand,Active,18,0,2026-06-04 18:40:00,2026-07-03 14:05:00,ERP_PROD
1150,SKU-1150,FreshSense Soap Classic,Personal Care,Hair Care,FreshSense,509,Indus Wholesale,WH-CHE-01,1570.42,2090.55,118,89,pack,INR,2025-10-30,2026-03-02,2025-11-20,Vietnam,Active,12,0,2025-12-28 17:12:00,2026-03-08 06:55:00,ERP_PROD
1151,SKU-1151,VoltEdge Mouse Max,Electronics,Mobile Accessories,VoltEdge,514,Nexus Traders,WH-BLR-01,8803.71,11786.95,223,68,piece,INR,2024-12-10,,2024-12-25,Thailand,Active,18,0,2025-01-01 08:46:00,2026-04-10 18:17:00,ERP_PROD
1152,SKU-1152,OfficeMate Sketch Book Classic,Stationery,Paper Products,OfficeMate,505,Evergreen Supplies,WH-CHE-01,693.81,917.81,344,37,box,INR,2025-04-26,,2025-07-12,Thailand,Active,18,20,2025-08-26 02:46:00,2026-03-28 00:41:00,WMS_SYNC
1153,SKU-1153,WellLife Electrolyte Mix Pro,Health,Nutrition,WellLife,511,Keystone Suppliers,WH-BLR-01,1670.85,2057.68,321,60,bottle,INR,2025-11-19,2027-02-06,2025-12-24,Thailand,Seasonal,18,10,2025-12-31 23:56:00,2026-05-05 03:32:00,ERP_PROD
1154,SKU-1154,FitCore Water Bottle Plus,Sports,Outdoor,FitCore,504,Delta Wholesale,WH-CHE-01,11314.00,12921.98,169,71,piece,INR,2026-03-25,,2026-06-16,Vietnam,Active,12,0,2026-06-25 10:14:00,2026-08-24 09:27:00,ERP_PROD
1155,SKU-1155,FarmBasket Nuts Premium,Grocery,Beverages,FarmBasket,508,Horizon Distributors,WH-MUM-01,845.13,1074.69,90,43,kg,INR,2025-09-13,2027-01-27,2025-12-09,Thailand,Active,18,10,2025-12-12 13:42:00,2026-09-07 14:37:00,ERP_PROD
1156,SKU-1156,UrbanCare Lotion Lite,Personal Care,Hygiene,UrbanCare,507,GlobalMart Supply,WH-HYD-01,1224.36,1884.56,348,45,pack,INR,2025-11-29,2026-12-11,2026-03-12,Vietnam,Active,5,5,2026-03-30 13:55:00,2026-07-04 08:39:00,ERP_PROD
1157,SKU-1157,NutriChoice Tea Pro,Grocery,Beverages,NutriChoice,501,Apex Supply Co,WH-DEL-01,765.80,891.51,186,37,pack,INR,2024-11-22,2025-12-28,2025-03-13,Thailand,Active,28,0,2025-04-15 19:26:00,2025-05-02 09:18:00,ERP_PROD
1158,SKU-1158,FarmBasket Nuts Premium,Grocery,Breakfast,FarmBasket,502,BlueRiver Distributors,WH-CHE-01,520.17,688.42,364,33,kg,INR,2025-07-31,2026-02-07,2025-08-23,Thailand,Active,28,10,2025-09-21 18:49:00,2026-04-16 11:36:00,SUPPLIER_PORTAL
1159,SKU-1159,HomePro Iron Premium,Home Appliances,Cooling,HomePro,506,Fusion Commerce,WH-DEL-01,11799.51,14623.51,194,70,piece,INR,2025-05-24,,2025-07-27,Indonesia,Active,0,0,2025-08-25 05:43:00,2026-01-15 15:00:00,SUPPLIER_PORTAL
1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,Hygiene,UrbanCare,507,GlobalMart Supply,WH-HYD-01,1469.23,2061.29,604,61,piece,INR,2025-08-02,2027-06-27,2025-08-25,Indonesia,Active,28,0,2025-09-15 08:50:00,2026-08-11 15:37:00,ERP_PROD
1161,SKU-1161,ColorCraft Paper Pack Premium,Stationery,Writing,ColorCraft,501,Apex Supply Co,WH-HYD-01,325.37,371.79,159,30,piece,INR,2026-04-30,,2026-07-07,Vietnam,Active,5,5,2026-07-15 22:05:00,2026-08-30 09:45:00,ERP_PROD
1162,SKU-1162,FreshCart Oats Classic,Grocery,Beverages,FreshCart,510,Jupiter Trade Links,WH-BLR-01,479.90,564.30,233,51,pack,INR,2026-04-20,2027-09-26,2026-06-24,Indonesia,Active,5,0,2026-07-15 08:55:00,2026-08-07 08:28:00,WMS_SYNC
1163,SKU-1163,NovaTech Mouse Pro,Electronics,Mobile Accessories,NovaTech,502,BlueRiver Distributors,WH-CHE-01,25505.69,33737.89,242,54,piece,INR,2024-12-25,,2025-01-02,Thailand,Discontinued,18,15,2025-01-20 16:50:00,2025-12-15 07:22:00,ERP_PROD
1164,SKU-1164,PureLiving Mixer Lite,Home Appliances,Cooling,PureLiving,505,Evergreen Supplies,WH-DEL-01,6894.23,8249.23,296,43,piece,INR,2026-03-04,,2026-04-26,Thailand,Active,18,0,2026-04-27 14:54:00,2026-09-07 16:40:00,WMS_SYNC
1165,SKU-1165,VitaCore First Aid Kit Max,Health,First Aid,VitaCore,505,Evergreen Supplies,WH-MUM-01,1600.37,2469.08,51,19,pack,INR,2025-07-06,2026-07-20,2025-07-20,Japan,Active,18,0,2025-08-03 14:12:00,2025-11-21 05:13:00,WMS_SYNC
1166,SKU-1166,SwiftHome Trimmer Classic,Home Appliances,Cleaning Appliances,SwiftHome,508,Horizon Distributors,WH-CHE-01,3775.83,5257.30,544,61,piece,INR,2025-03-23,,2025-04-07,Vietnam,Active,28,5,2025-05-15 22:53:00,2025-11-05 21:46:00,ERP_PROD
1167,SKU-1167,Stride T-Shirt Classic,Apparel,Footwear,Stride,507,GlobalMart Supply,WH-HYD-01,3386.22,5437.86,225,15,pair,INR,2025-11-08,,2025-12-15,South Korea,Active,0,0,2026-01-25 06:46:00,2026-02-28 15:01:00,ERP_PROD
1168,SKU-1168,PaperLine Marker Classic,Stationery,Art Supplies,PaperLine,514,Nexus Traders,WH-MUM-01,445.70,553.65,423,49,box,INR,2026-01-30,,2026-02-18,Vietnam,Active,12,15,2026-03-18 15:41:00,2026-08-04 10:43:00,ERP_PROD
1169,SKU-1169,NutriChoice Nuts Eco,Grocery,Beverages,NutriChoice,501,Apex Supply Co,WH-CHE-01,886.62,1069.85,529,48,litre,INR,2026-05-01,2028-03-31,2026-05-14,China,Active,5,20,2026-06-05 09:16:00,2026-07-08 01:21:00,ERP_PROD
1170,SKU-1170,ModeLine Sports Shoes Classic,Apparel,Men,ModeLine,509,Indus Wholesale,WH-BLR-01,2260.82,2754.94,287,84,pair,INR,2025-09-06,,2026-01-04,Malaysia,Seasonal,12,10,2026-02-18 02:13:00,2026-05-17 20:31:00,ERP_PROD
1171,SKU-1171,ActiveZone Dumbbell Max,Sports,Team Sports,ActiveZone,507,GlobalMart Supply,WH-BLR-01,928.87,1476.16,36,39,piece,INR,2024-12-14,,2025-02-21,Thailand,Active,12,0,2025-04-07 09:09:00,2026-08-25 17:36:00,SUPPLIER_PORTAL
1172,SKU-1172,ColorCraft Paper Pack Standard,Stationery,Writing,ColorCraft,504,Delta Wholesale,WH-DEL-01,738.25,928.01,381,29,pack,INR,2024-12-18,,2025-02-26,China,Active,5,10,2025-03-29 07:17:00,2025-11-11 21:36:00,SUPPLIER_PORTAL
1173,SKU-1173,PlayMax Gym Gloves Plus,Sports,Fitness,PlayMax,507,GlobalMart Supply,WH-MUM-01,1482.35,1689.58,459,77,set,INR,2024-12-17,,2025-02-11,Vietnam,Active,18,5,2025-03-27 22:47:00,2025-04-04 02:31:00,ERP_PROD
1174,SKU-1174,PureLiving Air Cooler Pro,Home Appliances,Cooling,PureLiving,512,Lotus Distribution,WH-CHE-01,13637.52,20403.66,178,53,piece,INR,2025-11-25,,2026-03-04,South Korea,Active,5,15,2026-04-15 12:23:00,2026-07-11 04:03:00,ERP_PROD
1175,SKU-1175,Sportiva Yoga Mat Premium,Sports,Outdoor,Sportiva,507,GlobalMart Supply,WH-HYD-01,9583.64,13526.76,83,20,set,INR,2026-03-17,,2026-07-06,Japan,Discontinued,12,20,2026-07-20 07:08:00,2026-09-05 21:01:00,ERP_PROD
1176,SKU-1176,DailyHarvest Biscuits Lite,Grocery,Breakfast,DailyHarvest,513,MetroSource India,WH-MUM-01,908.00,1075.08,93,48,kg,INR,2025-05-01,2025-09-21,2025-07-17,China,Active,0,0,2025-07-26 09:56:00,2026-06-09 16:17:00,WMS_SYNC
1177,SKU-1177,ByteCraft Webcam Pro,Electronics,Computer Accessories,ByteCraft,507,GlobalMart Supply,WH-DEL-01,26185.30,34006.18,384,49,piece,INR,2026-03-08,,2026-03-17,India,Active,18,5,2026-04-12 22:29:00,2026-04-26 19:37:00,ERP_PROD
1178,SKU-1178,AeroCool Mixer Plus,Home Appliances,Cooling,AeroCool,514,Nexus Traders,WH-CHE-01,5924.87,6915.49,475,74,piece,INR,2025-10-18,,2026-01-06,Vietnam,Active,28,5,2026-02-05 07:34:00,2026-08-19 08:40:00,ERP_PROD
1179,SKU-1179,GoodGrain Oats Max,Grocery,Snacks,GoodGrain,505,Evergreen Supplies,WH-MUM-01,584.47,868.12,217,49,litre,INR,2025-02-01,2027-01-07,2025-05-25,Indonesia,Active,28,0,2025-06-02 16:38:00,2026-07-24 18:21:00,SUPPLIER_PORTAL
1180,SKU-1180,ByteCraft Headphones Max,Electronics,Mobile Accessories,ByteCraft,515,Orbit Supply Network,WH-MUM-01,19154.17,29621.18,597,80,piece,INR,2026-03-07,,2026-04-23,Thailand,Seasonal,0,10,2026-06-07 15:10:00,2026-07-03 22:58:00,ERP_PROD
